Name,Rating,Pricing,URL,Latitude,Longitude,Transactions,Location,Phone,Display Phone,Distance,Reviews,Review Count,Cuisine,Restaurant ID,Number of Reviews
Cafe Katja,4,$$,https://www.yelp.com/biz/cafe-katja-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,40.7177673,-73.990589,"['delivery', 'pickup']","79 Orchard St, New York, NY 10002",+12122199545,(212) 219-9545,1524.1619612459938,"[{'text': ""Love it here. It's our go to local joint where you have great food, run into neighbors, make new friends at the bar... it's that kind of place. \nWe usually..."", 'reviewer': 'Judy N.', 'reviewer_id': 'hVJbFvZgycWOiDeJ4NhXCQ', 'rating': 5}, {'text': ""I just recently traveled to Austria and once I realized there was an Austrian restaurant in my neighborhood that I've walked by thousands of times, I had to..."", 'reviewer': 'Sarah P.', 'reviewer_id': 'PQRrKlyxZ8mJponoP8MU5Q', 'rating': 4}, {'text': 'Cozy spot in LES! Between two people we shared the little gem salad and Emmentaler sausage, which came with cabbage and quark dumplings. The food was great,...', 'reviewer': 'Regina L.', 'reviewer_id': 'hBgHe8mB3QmjUcl_z8BiwA', 'rating': 4}]",3,"G, e, r, m, a, n",zo4mcEfVKaktdj_gnSFhGQ,831
Ursula BK,4,$$,https://www.yelp.com/biz/ursula-bk-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,40.67274701896375,-73.9548334,[],"724 Sterling Pl, Brooklyn, NY 11216",,,4341.544552916872,"[{'text': 'I am baaccckkkk!\n\nI was craving Ursula and stopped by on Saturday (Jan. 14) morning to scratch my itch. This particular day was cold with snow flurries and...', 'reviewer': 'Chika D.', 'reviewer_id': 'XZHfntUILA8BQynjB5HrqA', 'rating': 5}, {'text': 'Good place to get a breakfast burrito but be prepared to wait. From the time of ordering to receiving the burrito was 40+ minutes. I waited outside in the...', 'reviewer': 'M K.', 'reviewer_id': 'OwFkxYeR2fqo5pWD0pna1w', 'rating': 4}, {'text': ""I feel it is appropriate to write this as I have just pulled into the front of Ursula's 10 mins before breakfast burritos end, horrible parallel parking..."", 'reviewer': 'Darlene O.', 'reviewer_id': 'dWCvrQsmoexkRuy3pm-tEg', 'rating': 4}]",3,"N, e, w,  , M, e, x, i, c, a, n,  , C, u, i, s, i, n, e",sCNZGN2Zh1T5hht728hV5Q,108
White Maize,4,$$,https://www.yelp.com/biz/white-maize-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,40.6824378967285,-73.9931335449219,"['delivery', 'pickup']","277 Smith St, Brooklyn, NY 11231",+13479462493,(347) 946-2493,3008.6276011288414,"[{'text': ""I overlooked White Maize for years because the first time I tried it I wasn't into what I got. I was wrong. \n\nI was reintroduced by my visiting..."", 'reviewer': 'Melissa M.', 'reviewer_id': 'h6UlOSRiEMcDTZT7mSzoSA', 'rating': 5}, {'text': ""Of course I used Yelp to find the best casual lunch options in this neighborhood, and White Maize ended up being the winner. It's a friendly,..."", 'reviewer': 'Lisa H.', 'reviewer_id': 'De8koO26NgVx9GkII-bgwg', 'rating': 4}, {'text': ""I was at the spot a while back after walking around for a while as it's a bit far down from where I am. It's similar to a place I went to a while ago called..."", 'reviewer': 'Glenn C.', 'reviewer_id': 'JPH-WOKa6EBMlpBGLIPuiw', 'rating': 4}]",3,"V, e, n, e, z, u, e, l, a, n",9FTh2OLCozH4-UmCx4kpgA,237
Mad For Chicken,4,$$,https://www.yelp.com/biz/mad-for-chicken-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,40.71142,-73.94751,"['delivery', 'pickup']","617 Grand St, Brooklyn, NY 11211",+19179091353,(917) 909-1353,2686.8698940555732,"[{'text': ""the best mad for chicken i've ever had. \nthe chicken was so fresh. came out PIPING hot. \ntruffles fries were the most truffle tasting i've ever had out of..."", 'reviewer': 'Alison W.', 'reviewer_id': '0dxS-cEfXg-TryGBh8xZsw', 'rating': 5}, {'text': ""Best korean fried chicken I've had in the area. We've ordered their 30 pcs wings twice for delivery/pick up already and they're always deliciously crispy..."", 'reviewer': 'Sarah R.', 'reviewer_id': 'L-ONxxiLSPoTNi5K1y55yQ', 'rating': 4}, {'text': ""Let's get into it shall we? This was my second time at MFC. I expected consistency and that's exactly what I got. The plan was originally Chinese for the..."", 'reviewer': 'Marie-Madeleine G.', 'reviewer_id': 'uPbXzUKBhqTuEcDZvq99YA', 'rating': 4}]",3,"C, h, i, c, k, e, n,  , W, i, n, g, s",P0OilvtjGnUQgf7hFzEgcg,184
Kuu Ramen,4,$$,https://www.yelp.com/biz/kuu-ramen-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,40.7096786,-74.0089569,"['delivery', 'pickup']","20 John St, New York, NY 10038",+12125717177,(212) 571-7177,2539.0077561252706,"[{'text': 'i live this spot yummy ramen I love the vegan option. Soo good. I come here almost everyday.', 'reviewer': 'Caitlin C.', 'reviewer_id': 'Sb2YPaEiu2tctR_9NXplAg', 'rating': 5}, {'text': ""Delicious ramen!! Oh my gosh one of the best I've had! We got the kuu chili ramen, the broth was so flavorful and the right amount of spice! Nice moody..."", 'reviewer': 'Clarissa F.', 'reviewer_id': 'IIl2DREI54ebOpJ3ROD_pg', 'rating': 5}, {'text': ""Cute spot. Small but the wait wasn't long. I like that they have plastic dividers since tables are close together. \n\nI had the nori fries -wish there was..."", 'reviewer': 'Jackie H.', 'reviewer_id': 'oEJEijWfJgO9Zi-m8vKAzg', 'rating': 4}]",3,"R, a, m, e, n",hvrQQ0YWqgw0__OnofqXag,812
Lighthouse,5,$$,https://www.yelp.com/biz/lighthouse-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,40.710871611836815,-73.95371897659477,"['delivery', 'pickup']","145 Borinquen Pl, Brooklyn, NY 11211",+13477897742,(347) 789-7742,2161.8925816908254,"[{'text': 'One of the lesser places that are open and have happy hour on Monday. I got here a little before opening and they were nice enough to seat me at a bar and...', 'reviewer': 'Wei Teresa C.', 'reviewer_id': 'RVCrt1QmwsHOFJi6IOWMtg', 'rating': 4}, {'text': 'Excellent Mediterranean option in surprisingly cozy environs along an otherwise inhospitable stretch of Grand Street. I say without any factual evidence but...', 'reviewer': 'Alan S.', 'reviewer_id': '-yEhhXT6URxh_yxHko5Gzg', 'rating': 4}, {'text': ""This is my second time here and it's a great place for drinks and dinner. Occasionally they'll have live music. \n\nThe steak with hummus and fries is a..."", 'reviewer': 'Anna K.', 'reviewer_id': 'CVY_7TdzuF3hMf2qCcSQcQ', 'rating': 5}]",3,"W, i, n, e,  , B, a, r, s",DhBhEWMVLDxYF14a1znUvA,295
Los Tacos No.1,4,$,https://www.yelp.com/biz/los-tacos-no-1-new-york-3?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,40.7575067,-73.9877717,['delivery'],"229 W 43rd St, New York, NY 10036",+12125744696,(212) 574-4696,5637.114204531349,"[{'text': ""very good and juicy, but they never make it spicy, you can say it more than 30 times and still they didn't add the spice inside..."", 'reviewer': 'Engi J.', 'reviewer_id': 'MY-FKdNDji1Rs-XVK3AAyw', 'rating': 4}, {'text': ""I didn't not eat here. Just wanted to post a gluten free update. The flour and corn tortillas are all grilled together so if you care about cross..."", 'reviewer': 'V C.', 'reviewer_id': 'lv7-3ApMA5FRgIb3K7VD8g', 'rating': 5}, {'text': ""Long line? moves quick.\n\npollo taco on corn tortilla is where it's at.\n\nprobably one of the best cactus tacos ive had in the states.\n\nthey pack their tacos,..."", 'reviewer': 'Desiree D.', 'reviewer_id': 'hnPTPyh6wNfZe1GxOm21Gg', 'rating': 4}]",3,"T, a, c, o, s",SULHf6nGQ8sK0UpG1XU30w,2659
Xixa,4,$$$,https://www.yelp.com/biz/xixa-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,40.7104,-73.95854,"['delivery', 'pickup']","241 S 4th St, Brooklyn, NY 11211",+17183888860,(718) 388-8860,1758.5962577032603,"[{'text': ""One of my top NYC dining experiences so far for sure. Came here on a recommendation. Xixa's been around for approximately 9 years and offers a $55 tasting..."", 'reviewer': 'Jerry H.', 'reviewer_id': '2LcC1R65TLmgfj1djSnguw', 'rating': 5}, {'text': 'I was delighted to find that the restaurant\'s name is indeed a nod to the Yiddish term, ""shiksa,"" a sometimes derogatory but often cheekily used term to...', 'reviewer': 'Morlene C.', 'reviewer_id': 'VLTBPUrbNRR-f84h-altQw', 'rating': 3}, {'text': ""Very solid experience at Xixa - wasn't completely blown away, but I enjoyed it a lot. \n\nThe chef's selection is really the way to go. You get to try a good..."", 'reviewer': 'Nicole K.', 'reviewer_id': 'ezsf7nCY7Gy5R3_xr6rt4w', 'rating': 4}]",3,"M, e, x, i, c, a, n",Ck09FempamAKGSPsV_bX-A,668
Canal Street Market,4,$$,https://www.yelp.com/biz/canal-street-market-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,40.71897,-74.00102,[],"265 Canal St, New York, NY 10013",+16466941655,(646) 694-1655,2267.971958978334,"[{'text': 'Overall great place to visit! \n\nAlthough since the Pandemic, I think there have been less food options as it seems like a lot of vendors closed and some of...', 'reviewer': 'Melinda W.', 'reviewer_id': 'p5azwqm05TOAWRc2gMlrkQ', 'rating': 5}, {'text': 'Stopped by for a quick meal after a workout. I ordered from Joes Steamed Roll and got the roast pork roll with corn and bean sprouts. You can order at their...', 'reviewer': 'Amanda W.', 'reviewer_id': '5WCftUz7fASYGJVtVQxSQA', 'rating': 3}, {'text': ""This is a very cute spot to leisurely walk around with a nice balance of eateries and shops. However, because there's a mix of spots here I wanted to give a..."", 'reviewer': 'Tiffany L.', 'reviewer_id': '6EgGeJ4gIm82n1t0jRkvSA', 'rating': 4}]",3,"F, o, o, d,  , C, o, u, r, t",AR_0QV4O12sHojkky_IMkg,212
Hoek Pizza,5,,https://www.yelp.com/biz/hoek-pizza-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,40.6779064,-74.0169529,"['delivery', 'pickup']","117 Ferris St, Brooklyn, NY 11231",+17188558111,(718) 855-8111,4565.8445933765415,"[{'text': 'Love it here! We ordered two pizzas, two appetizers, and two drinks and everything was delicious! The service was excellent got seated at our tables rather...', 'reviewer': 'Andre O.', 'reviewer_id': '2tMuAHZK92Nvm_hi-OXnhw', 'rating': 5}, {'text': 'Delicious pizza! Straight from the brick oven.\n\nGreat beer selection and cocktails to choose from! We ordered a variety of salads and pizzas, but the ones...', 'reviewer': 'Bianka G.', 'reviewer_id': 'o9zhrbHlaMhW9-dxxfOy5w', 'rating': 5}, {'text': ""You can't throw a stone without hitting an amazing pizza spot in Brooklyn... it's true. But Hoek stands out as not only amazing pizza, but an incredible Al..."", 'reviewer': 'anthony r.', 'reviewer_id': 'lQdxrbkGnFO7ErMkJN2ZTg', 'rating': 5}]",3,"B, a, r, s",cE7xZRpa8HLtGNtVhomysQ,77
B'artusi,3,,https://www.yelp.com/biz/bartusi-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,40.73401,-74.00607,[],"520 Hudson St, New York, NY 10014",,,3736.1625416158677,"[{'text': 'Brought my team here for a casual and boozy holiday lunch. It was a group of 6 ladies and we enjoyed sharing cheese plates, arancini, salads, the duck,...', 'reviewer': 'Rebecca M.', 'reviewer_id': 'Of_CYqH8HAeczYpJQW0U7g', 'rating': 5}, {'text': ""Y'all know how much I LOVE Lartusi, that being said, I had a reservation for 2pm today (Sunday) but thought it was for 3pm and so I got there pretty late,..."", 'reviewer': 'Kendra E.', 'reviewer_id': 'jfwoB55Wh6MhFvaVHmuXhw', 'rating': 4}, {'text': 'I came here with some friends for drinks. I got the Orange Olive, which tasted like an Aperol Spritz ($17). Our waiter was super attentive! \n\nWe sat...', 'reviewer': 'Alexa T.', 'reviewer_id': 'wQubHUIzll54cJtyOH-FrQ', 'rating': 3}]",3,"I, t, a, l, i, a, n",FebvtuoXRQ8h8CZMe8NeYw,29
5ive Spice,5,,https://www.yelp.com/biz/5ive-spice-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,40.74084302672611,-73.9812869,"['delivery', 'pickup']","363 3rd Ave, New York, NY 10016",,,3739.965925153848,"[{'text': '5ive Spice has opened a new location on 3rd Avenue in Kips Bay, close to Baruch College and near Madison Square Park and Gramercy Park. This new space is...', 'reviewer': 'Vaughn F.', 'reviewer_id': 'YHXuniG-RyuRHYwkwY4LZA', 'rating': 5}, {'text': 'I was craving Vietnamese food and decided to stop in with a friend. Surprisingly, I loved the atmosphere! They had good music playing and I was greeted and...', 'reviewer': 'Ida T.', 'reviewer_id': 'IIVijj67tqlq1PdjanPvwQ', 'rating': 5}, {'text': 'I recently had the pleasure of dining at 5ive Spices and I must say, I was thoroughly impressed! From the moment I walked in, I was struck by the beautiful...', 'reviewer': 'Kevin Z.', 'reviewer_id': 'UxkoHx9i-GxKLnZ7tj6KPQ', 'rating': 5}]",3,"V, i, e, t, n, a, m, e, s, e",ntiDPLkWm6GDLkYh0d2tBw,8
NOMO Kitchen,2,$$,https://www.yelp.com/biz/nomo-kitchen-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,40.7198301,-74.0000708,"['delivery', 'pickup']","9 Crosby St, NOMO SOHO Hotel, New York, NY 10013",+16462186400,(646) 218-6400,2265.511723037937,"[{'text': 'Ordered:\nLemon Ricotta Pancakes (~$21): topped with berries, candied pistachios, maple syrup, ricotta sauce\nSteak & Eggs (~$29): hanger steak,...', 'reviewer': 'Aya E.', 'reviewer_id': '6cBZYz36SYI1g0cYBYsteA', 'rating': 4}, {'text': 'Hostess excellent\nWaiter horrible\nWe have to ask to a hostess to bring our waiters because we was seating for 7 minutes ( I was counting it)  then she came...', 'reviewer': 'Karla D.', 'reviewer_id': 'OIhH9TC5Apwdyiz-DScqEg', 'rating': 1}, {'text': 'I had brunch here when family was visiting, and it was pretty terrible. \n\nThe food was bland, service was abysmal, and the whole place seemed to be...', 'reviewer': 'Kate L.', 'reviewer_id': 'ogL-6zZ0Gf1Q-DKu8D19PA', 'rating': 2}]",3,"A, m, e, r, i, c, a, n,  , (, N, e, w, )",8Y5Ytn30Wup9sNf2n99s1A,733
Ai Ki Ya,3,,https://www.yelp.com/biz/ai-ki-ya-new-york-3?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,40.74873,-73.98705,"['delivery', 'pickup']","41 W 33rd St, New York, NY 10001",+12125486188,(212) 548-6188,4670.052062312109,"[{'text': 'Delicious hotpot and tasty chuhai drinks-- definitely come with friends! \n\nAlso recommend the soy milk nabe (very refreshing and light with a good portion...', 'reviewer': 'Edward C.', 'reviewer_id': 'XiFBfwwateJP0noViYQl6Q', 'rating': 5}, {'text': 'Definitely a hole in the wall right off the main K-Town chaos. They have lots of seats tucked away behind a modest entrance.\n\nThey have a huge menu of...', 'reviewer': 'Jonathan L.', 'reviewer_id': 'UnQWjrW423_j5WR2CRs0sg', 'rating': 5}, {'text': ""Everyone has seen the TikToks for Ai Ki Ya's hotpot, so I had to come. While I have mixed feelings about my experience, I have to say that the service was..."", 'reviewer': 'Michael Y.', 'reviewer_id': 'RTTMsplbxNb61fujtFz23g', 'rating': 3}]",3,"R, a, m, e, n",MTtqSunPEZwdCJFMHsiHzg,133
Black Walnut,3,$$$,https://www.yelp.com/biz/black-walnut-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,40.6896982,-73.9881975,"['delivery', 'pickup']","140 Schermerhorn St, Brooklyn, NY 11201",+19293371280,(929) 337-1280,2106.4758185031783,"[{'text': 'The Black Walnut bar located in the Hilton hotel is beautiful with a warm modern decor.\nThe bar staff AZ, Tor and Marcelle  is extremely knowledgeable  very...', 'reviewer': 'Hardy R.', 'reviewer_id': 'HiO7BtdDs9Y3bb65Vg7R6A', 'rating': 5}, {'text': 'We were looking for a place for dinner after shopping and decided to give this restaurant a try. The full restaurant was not open at the time when we...', 'reviewer': 'Carolyn M.', 'reviewer_id': 'vDwSbZotVuB8f1pQNFHiUQ', 'rating': 3}, {'text': '3 Stars for good bar service but uneven food.\n\nI was staying at the Hilton in Brooklyn over the weekend and had a chance to dine on bar bites and drinks at...', 'reviewer': 'Andi P.', 'reviewer_id': 'hdzTAN8DGJKRddkZ8279JQ', 'rating': 3}]",3,"V, e, n, u, e, s,  , &,  , E, v, e, n, t,  , S, p, a, c, e, s",d0Up0vNOqr1eL3EtjHboMA,43
Carnegie Diner,5,$$,https://www.yelp.com/biz/carnegie-diner-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,40.766056,-73.980504,"['restaurant_reservation', 'delivery', 'pickup']","205 W 57th St, New York, NY 10019",+12126641001,(212) 664-1001,6539.557595633318,"[{'text': 'Everything we got was so good!, I plan on going there for morning breakfast. \nMilkshake was pretty warm so it kinda threw me off but overall taste &...', 'reviewer': 'Jessica z.', 'reviewer_id': 'jcIgIvJegI-HmTgWcRD4LQ', 'rating': 5}, {'text': 'So recommended, I had breakfast twice there during my visit to New York. \nFresh and delicious food \nService is great and fast\nGreat location, friendly place...', 'reviewer': 'Chadi C.', 'reviewer_id': 'f3m_6c4VoC_KHnBZNk7E9Q', 'rating': 5}, {'text': 'Food prepared as requested and served hot. Wait staff friendly and attentive. I recommend this place as perfect for before theatre meal.', 'reviewer': 'Michele S.', 'reviewer_id': 'ggD8p_V5W0e7IAwOvg_bCA', 'rating': 5}]",3,"B, u, r, g, e, r, s",XLhzRqTsv9vZwNjmwS2e9g,372
Virginia's,5,,https://www.yelp.com/biz/virginias-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,40.722704,-73.98332,[],"200 E 3rd St, New York, NY 10009",+12126580182,(212) 658-0182,1748.4974627844767,"[{'text': ""So excited to see Virginia's back in business! This is an amazing neighborhood spot with a burger that can hang with the greats, without the insane price..."", 'reviewer': 'Christina C.', 'reviewer_id': 'YaD5jwddVKDKMZ2j3rF5uA', 'rating': 5}, {'text': 'It was a great list to East Village when this neighborhood bistro closed in 2021; luckily it has found a new space and reopened in the former home of Root...', 'reviewer': 'GarGuPi L.', 'reviewer_id': '73fZ6W35yH8kUM1faHQjUA', 'rating': 4}, {'text': 'Went here with a group of people I unfortunately call my friends. The place is small with a short bar and and a dining area.  Well decorated warm...', 'reviewer': 'Adam N.', 'reviewer_id': 'DcdJovp3zKlJHFQ7NyRcUw', 'rating': 5}]",3,"A, m, e, r, i, c, a, n,  , (, T, r, a, d, i, t, i, o, n, a, l, )",jlbtOUU-dmPwLwSYXal2oQ,3
